time,motor,target_rad_s,speed_rad_s,wheel_speed_rad_s,commanded_torque_nm,closure_error_m,fold_1_rad,body_x_m,body_y_m,mode
0.010000000000000002,p0_m0,40.0,7.7356498323481855,7.2383016376286635,0.08,1.3695670746349784e-05,0.5869812760406484,-0.0003445209314876892,0.0001239816090956738,drive
0.010000000000000002,p0_m1,-25.678928595212923,-4.93108393526962,-4.237650048309202,-0.06210813664156775,1.3695670746349784e-05,0.5869812760406484,-0.0003445209314876892,0.0001239816090956738,drive
0.010000000000000002,p0_m2,0.0,0.008796953324010794,0.008925812483419266,-2.7289081145267988e-05,1.3695670746349784e-05,0.5869812760406484,-0.0003445209314876892,0.0001239816090956738,drive
0.010000000000000002,p0_m3,0.0,-0.01672318356989732,-0.016810793065296096,5.211933086927741e-05,1.3695670746349784e-05,0.5869812760406484,-0.0003445209314876892,0.0001239816090956738,drive
0.010000000000000002,p1_m0,40.0,7.735596981401031,7.238281438110921,0.08,1.3695670746349784e-05,0.5869812760406484,-0.0003445209314876892,0.0001239816090956738,drive
0.010000000000000002,p1_m1,0.0,-0.008682555960608683,-0.00875319493753961,2.69688961511714e-05,1.3695670746349784e-05,0.5869812760406484,-0.0003445209314876892,0.0001239816090956738,drive
0.010000000000000002,p1_m2,25.678928595212923,4.931016105931056,4.23762811290984,0.062108373786440386,1.3695670746349784e-05,0.5869812760406484,-0.0003445209314876892,0.0001239816090956738,drive
0.010000000000000002,p1_m3,0.0,-0.016671988801643382,-0.016724626548394277,5.1979884885353846e-05,1.3695670746349784e-05,0.5869812760406484,-0.0003445209314876892,0.0001239816090956738,drive
0.010000000000000002,p2_m0,0.0,-0.008789933757479532,-0.008861659964637116,2.730340582134184e-05,1.3695670746349784e-05,0.5869812760406484,-0.0003445209314876892,0.0001239816090956738,drive
0.010000000000000002,p2_m1,40.0,7.735660189457581,7.238355416632269,0.08,1.3695670746349784e-05,0.5869812760406484,-0.0003445209314876892,0.0001239816090956738,drive
0.010000000000000002,p2_m2,0.0,-0.01634500618523083,-0.016394776911557538,5.0963687429713264e-05,1.3695670746349784e-05,0.5869812760406484,-0.0003445209314876892,0.0001239816090956738,drive
0.010000000000000002,p2_m3,25.678928595212923,4.930862184262285,4.237554757736736,0.06210891574272363,1.3695670746349784e-05,0.5869812760406484,-0.0003445209314876892,0.0001239816090956738,drive
0.010000000000000002,p3_m0,-25.678928595212923,-4.930901889661947,-4.237560486873302,-0.062108773590757616,1.3695670746349784e-05,0.5869812760406484,-0.0003445209314876892,0.0001239816090956738,drive
0.010000000000000002,p3_m1,40.0,7.7357113918747045,7.238372729097737,0.08,1.3695670746349784e-05,0.5869812760406484,-0.0003445209314876892,0.0001239816090956738,drive
0.010000000000000002,p3_m2,0.0,-0.016407922915769306,-0.016491869138587332,5.113827593099228e-05,1.3695670746349784e-05,0.5869812760406484,-0.0003445209314876892,0.0001239816090956738,drive
0.010000000000000002,p3_m3,0.0,0.008759074849225447,0.008888276818301625,-2.7169096347890942e-05,1.3695670746349784e-05,0.5869812760406484,-0.0003445209314876892,0.0001239816090956738,drive
0.02000000000000001,p0_m0,36.15826067394212,11.023940490747176,11.261256828241784,0.07623083889839127,1.7467597861916404e-05,0.6825761370168372,-0.0014106540814825882,0.0004911309825113108,drive
0.02000000000000001,p0_m1,-19.152770577056064,-5.422725136678102,-5.86905278889552,-0.041983547957699985,1.7467597861916404e-05,0.6825761370168372,-0.0014106540814825882,0.0004911309825113108,drive
0.02000000000000001,p0_m2,0.0,0.005447475850189162,0.004776266403654711,-1.7139064504249984e-05,1.7467597861916404e-05,0.6825761370168372,-0.0014106540814825882,0.0004911309825113108,drive
0.02000000000000001,p0_m3,0.0,-0.009528063354844024,-0.008066233782827763,3.0360980721048846e-05,1.7467597861916404e-05,0.6825761370168372,-0.0014106540814825882,0.0004911309825113108,drive
0.02000000000000001,p1_m0,36.15841834151175,11.023990257385256,11.261316438749766,0.07623114906872164,1.7467597861916404e-05,0.6825761370168372,-0.0014106540814825882,0.0004911309825113108,drive
0.02000000000000001,p1_m1,0.0,-0.005454409736392932,-0.0048857598201915995,1.7126256056545624e-05,1.7467597861916404e-05,0.6825761370168372,-0.0014106540814825882,0.0004911309825113108,drive
0.02000000000000001,p1_m2,19.152859364484133,5.422757461597924,5.869133204501931,0.041983714886948575,1.7467597861916404e-05,0.6825761370168372,-0.0014106540814825882,0.0004911309825113108,drive
0.02000000000000001,p1_m3,0.0,-0.009552302543487328,-0.008150553238040318,3.0411519113439454e-05,1.7467597861916404e-05,0.6825761370168372,-0.0014106540814825882,0.0004911309825113108,drive
0.02000000000000001,p2_m0,0.0,-0.005519735930945517,-0.004945827470886247,1.7331678682282744e-05,1.7467597861916404e-05,0.6825761370168372,-0.0014106540814825882,0.0004911309825113108,drive
0.02000000000000001,p2_m1,36.15853012271041,11.024009969649809,11.261326167654293,0.07623140763276531,1.7467597861916404e-05,0.6825761370168372,-0.0014106540814825882,0.0004911309825113108,drive
0.02000000000000001,p2_m2,0.0,-0.009354003130806022,-0.00797825286936037,2.9785416135668032e-05,1.7467597861916404e-05,0.6825761370168372,-0.0014106540814825882,0.0004911309825113108,drive
0.02000000000000001,p2_m3,19.153167726227533,5.422828023516202,5.869172299619286,0.041984418420773294,1.7467597861916404e-05,0.6825761370168372,-0.0014106540814825882,0.0004911309825113108,drive
0.02000000000000001,p3_m0,-19.15312684303223,-5.422802551557121,-5.869084912475096,-0.041984372447249355,1.7467597861916404e-05,0.6825761370168372,-0.0014106540814825882,0.0004911309825113108,drive
