time,motor,target_rad_s,speed_rad_s,wheel_speed_rad_s,commanded_torque_nm,closure_error_m,fold_1_rad,body_x_m,body_y_m,mode
0.010000000000000002,p0_m0,8,0.860675039644666,0.5531475596754628,0.021162269167771093,5.327306033526399e-07,0.5515594521590942,-1.4121128540406542e-05,5.140885070104178e-06,manual
0.010000000000000002,p0_m1,0.0,-0.1529879413155983,-0.15463850218007588,0.0,5.327306033526399e-07,0.5515594521590942,-1.4121128540406542e-05,5.140885070104178e-06,manual
0.010000000000000002,p0_m2,0.0,0.0034333737356186203,0.0034503336882449826,0.0,5.327306033526399e-07,0.5515594521590942,-1.4121128540406542e-05,5.140885070104178e-06,manual
0.010000000000000002,p0_m3,0.0,-0.006644924624041351,-0.006677634910790841,0.0,5.327306033526399e-07,0.5515594521590942,-1.4121128540406542e-05,5.140885070104178e-06,manual
0.010000000000000002,p1_m0,0.0,0.2905079214290022,0.29341045752318295,0.0,5.327306033526399e-07,0.5515594521590942,-1.4121128540406542e-05,5.140885070104178e-06,manual
0.010000000000000002,p1_m1,0.0,-0.0033998476712203893,-0.0034171314416804534,0.0,5.327306033526399e-07,0.5515594521590942,-1.4121128540406542e-05,5.140885070104178e-06,manual
0.010000000000000002,p1_m2,0.0,0.1529907282800887,0.15463923091430112,0.0,5.327306033526399e-07,0.5515594521590942,-1.4121128540406542e-05,5.140885070104178e-06,manual
0.010000000000000002,p1_m3,0.0,-0.00662416903796495,-0.00665756784638982,0.0,5.327306033526399e-07,0.5515594521590942,-1.4121128540406542e-05,5.140885070104178e-06,manual
0.010000000000000002,p2_m0,0.0,-0.0034472008972941575,-0.0034643518172911493,0.0,5.327306033526399e-07,0.5515594521590942,-1.4121128540406542e-05,5.140885070104178e-06,manual
0.010000000000000002,p2_m1,0.0,0.29004329447975347,0.29298494514990825,0.0,5.327306033526399e-07,0.5515594521590942,-1.4121128540406542e-05,5.140885070104178e-06,manual
0.010000000000000002,p2_m2,0.0,-0.006498977927550954,-0.006531533570100173,0.0,5.327306033526399e-07,0.5515594521590942,-1.4121128540406542e-05,5.140885070104178e-06,manual
