time,motor,target_rad_s,speed_rad_s,wheel_speed_rad_s,commanded_torque_nm,closure_error_m
13.049999999998207,p1_m0,0,-0.0067035337796882855,-0.006361901142714284,0.0,2.6364448983915388e-08
13.049999999998207,p1_m1,0,-0.0030956406396777996,-0.004566451293181059,0.0,2.6364448983915388e-08
13.049999999998207,p1_m2,0,0.0017323404857055458,0.0030997705027938473,0.0,2.6364448983915388e-08
13.049999999998207,p1_m3,0,0.012685002551152206,0.01296522244469218,0.0,2.6364448983915388e-08
13.049999999998207,p2_m0,0,0.014873092778843163,0.015870168335078108,0.0,2.6364448983915388e-08
13.049999999998207,p2_m1,0,-0.030384898352985194,-0.03250594598950192,0.0,2.6364448983915388e-08
13.049999999998207,p2_m2,8,6.232867060566153,5.864869940752976,0.0031208008717678445,2.6364448983915388e-08
13.049999999998207,p2_m3,0,-0.010663917099704451,-0.011113230593783652,0.0,2.6364448983915388e-08
13.049999999998207,p3_m0,0,-0.016458157466689518,-0.018120107157824306,0.0,2.6364448983915388e-08
13.049999999998207,p3_m1,0,0.02713408813058152,0.030210866763064496,0.0,2.6364448983915388e-08
13.049999999998207,p3_m2,0,-0.028993288452693288,-0.032146296341589914,0.0,2.6364448983915388e-08
13.049999999998207,p3_m3,0,0.027375757285271293,0.029928090401783902,0.0,2.6364448983915388e-08
13.059999999998201,p0_m0,0,0.01532623171879111,0.01600194526532959,0.0,3.681700257683367e-07
13.059999999998201,p0_m1,0,0.0587046061264352,0.059447707633831455,0.0,3.681700257683367e-07
13.059999999998201,p0_m2,0,-0.062203304447074614,-0.06303355960145993,0.0,3.681700257683367e-07
13.059999999998201,p0_m3,0,0.01192872598104723,0.011935127751323476,0.0,3.681700257683367e-07
13.059999999998201,p1_m0,0,-0.0019572990658045927,-0.002124325935641558,0.0,3.681700257683367e-07
13.059999999998201,p1_m1,0,-0.03147751048802357,-0.03161458379222539,0.0,3.681700257683367e-07
13.059999999998201,p1_m2,0,0.028242888311514384,0.028292172420078223,0.0,3.681700257683367e-07
13.059999999998201,p1_m3,0,0.019574485943524223,0.019140531018816968,0.0,3.681700257683367e-07
13.059999999998201,p2_m0,0,0.02895769261544081,0.026858694273859517,0.0,3.681700257683367e-07
13.059999999998201,p2_m1,0,-0.07023803999122007,-0.07135712972354129,0.0,3.681700257683367e-07
13.059999999998201,p2_m2,8,3.400578115949295,3.103826487709463,0.01337721859671407,3.681700257683367e-07
13.059999999998201,p2_m3,0,-0.01191205903621731,-0.011511861149613384,0.0,3.681700257683367e-07
13.059999999998201,p3_m0,0,-0.04644317372636053,-0.046854432221286366,0.0,3.681700257683367e-07
13.059999999998201,p3_m1,0,0.08246692675106732,0.0841170848705278,0.0,3.681700257683367e-07
13.059999999998201,p3_m2,0,-0.08563637365860004,-0.08737602391371663,0.0,3.681700257683367e-07
13.059999999998201,p3_m3,0,0.07355112406937565,0.07466990139069786,0.0,3.681700257683367e-07
13.069999999998196,p0_m0,0,0.036006939237099835,0.032049184609822624,0.0,1.6475001059285943e-06
13.069999999998196,p0_m1,0,0.08423140722983466,0.07752324720843311,0.0,1.6475001059285943e-06
13.069999999998196,p0_m2,0,-0.09068540376731793,-0.08340223268078041,0.0,1.6475001059285943e-06
13.069999999998196,p0_m3,0,0.014118644015641365,0.013611529862014408,0.0,1.6475001059285943e-06
13.069999999998196,p1_m0,0,0.00036399204368122026,-0.00021791036527686678,0.0,1.6475001059285943e-06
13.069999999998196,p1_m1,0,-0.027766917976585204,-0.025782809664187622,0.0,1.6475001059285943e-06
13.069999999998196,p1_m2,0,0.02139986675706364,0.020115994895973953,0.0,1.6475001059285943e-06
13.069999999998196,p1_m3,0,0.01725839490942843,0.016842154917725408,0.0,1.6475001059285943e-06
13.069999999998196,p2_m0,0,0.019254585645084837,0.019194259984952753,0.0,1.6475001059285943e-06
13.069999999998196,p2_m1,0,-0.10092042601525178,-0.09329820464788106,0.0,1.6475001059285943e-06
13.069999999998196,p2_m2,8,7.815887552175324,9.096736614615997,0.0027159281689531686,1.6475001059285943e-06
13.069999999998196,p2_m3,0,-0.010599143912716059,-0.010528689618258018,0.0,1.6475001059285943e-06
13.069999999998196,p3_m0,0,-0.06088806909938688,-0.05646677145095233,0.0,1.6475001059285943e-06
13.069999999998196,p3_m1,0,0.1365422129700845,0.12470543427888175,0.0,1.6475001059285943e-06
13.069999999998196,p3_m2,0,-0.14234223512901387,-0.13009686043878538,0.0,1.6475001059285943e-06
13.069999999998196,p3_m3,0,0.11182744885554105,0.10290486507312467,0.0,1.6475001059285943e-06
