time,motor,target_rad_s,speed_rad_s,wheel_speed_rad_s,commanded_torque_nm,closure_error_m
1.6199999999999324,p0_m0,8.0,4.1486396202911955,3.652729380426976,0.010570274424149538,2.3127125503022937e-06
1.6199999999999324,p0_m1,8.0,3.215382601388248,2.927113039744914,0.013936708726573807,2.3127125503022937e-06
1.6199999999999324,p0_m2,0.0,-0.14831390567498304,-0.1494474751440136,0.0,2.3127125503022937e-06
1.6199999999999324,p0_m3,0.0,0.08861830991825752,0.08705172450225714,0.0,2.3127125503022937e-06
1.6199999999999324,p1_m0,0.0,0.06267362250175332,0.06018381451162874,0.0,2.3127125503022937e-06
1.6199999999999324,p1_m1,0.0,-0.05562265875197042,-0.05495867204020363,0.0,2.3127125503022937e-06
1.6199999999999324,p1_m2,-4.0,-1.9185836881257716,-1.6945406019053912,-0.0058241021104417446,2.3127125503022937e-06
1.6199999999999324,p1_m3,0.0,0.019553672116625294,0.023825341802136465,0.0,2.3127125503022937e-06
1.6199999999999324,p2_m0,0.0,0.09035175632662253,0.09134485879454797,0.0,2.3127125503022937e-06
1.6199999999999324,p2_m1,0.0,-0.10060114952340186,-0.1004645410362236,0.0,2.3127125503022937e-06
1.6199999999999324,p2_m2,0.0,0.09811988993818037,0.1028950006900913,0.0,2.3127125503022937e-06
1.6199999999999324,p2_m3,0.0,-0.002421462711659343,-0.0021586725620262935,0.0,2.3127125503022937e-06
1.6199999999999324,p3_m0,0.0,-0.09045899300899234,-0.09038663711676738,0.0,2.3127125503022937e-06
1.6199999999999324,p3_m1,0.0,0.13419417697919245,0.13853755968883383,0.0,2.3127125503022937e-06
1.6199999999999324,p3_m2,0.0,-0.14353503662018244,-0.1481817775202684,0.0,2.3127125503022937e-06
1.6199999999999324,p3_m3,0.0,0.19006088478981123,0.19256099076701996,0.0,2.3127125503022937e-06
1.6299999999999313,p0_m0,8.0,7.807636445312764,9.035661448436997,0.0028805805849576246,4.905419894473697e-06
1.6299999999999313,p0_m1,8.0,2.6743947784535176,2.6420315625669994,0.015,4.905419894473697e-06
1.6299999999999313,p0_m2,0.0,-0.23375121588628966,-0.24617769293236424,0.0,4.905419894473697e-06
1.6299999999999313,p0_m3,0.0,0.11495168927109557,0.13429621505662956,0.0,4.905419894473697e-06
1.6299999999999313,p1_m0,0.0,0.0834077344446388,0.09575630938684851,0.0,4.905419894473697e-06
1.6299999999999313,p1_m1,0.0,-0.07741921179962372,-0.08874011595079673,0.0,4.905419894473697e-06
1.6299999999999313,p1_m2,-4.0,-3.9118506426372086,-4.541924280520337,-0.001278661514389448,4.905419894473697e-06
1.6299999999999313,p1_m3,0.0,0.05283074805785678,0.04118989874208391,0.0,4.905419894473697e-06
1.6299999999999313,p2_m0,0.0,0.1940434081888778,0.19728222166463324,0.0,4.905419894473697e-06
1.6299999999999313,p2_m1,0.0,-0.09938216439828355,-0.09919112842684409,0.0,4.905419894473697e-06
1.6299999999999313,p2_m2,0.0,0.25132130374882355,0.23899886572786763,0.0,4.905419894473697e-06
1.6299999999999313,p2_m3,0.0,-0.019611152898059123,-0.02551219654782636,0.0,4.905419894473697e-06
1.6299999999999313,p3_m0,0.0,-0.08918979073686871,-0.08908769221206388,0.0,4.905419894473697e-06
1.6299999999999313,p3_m1,0.0,0.176299050566703,0.18378076396412843,0.0,4.905419894473697e-06
1.6299999999999313,p3_m2,0.0,-0.24187405170793227,-0.2455041073456146,0.0,4.905419894473697e-06
1.6299999999999313,p3_m3,0.0,0.3401824922043066,0.34750575223421454,0.0,4.905419894473697e-06
1.6399999999999302,p0_m0,8.0,7.98488276008333,8.055013320367124,4.017694342075107e-05,1.3138620392411893e-06
1.6399999999999302,p0_m1,8.0,6.8981082200684325,6.670643006596948,0.001667646727204029,1.3138620392411893e-06
1.6399999999999302,p0_m2,0.0,-0.12347283457513857,-0.126526155230718,0.0,1.3138620392411893e-06
1.6399999999999302,p0_m3,0.0,0.07534159808585003,0.07603802524094604,0.0,1.3138620392411893e-06
1.6399999999999302,p1_m0,0.0,0.07027398743311314,0.07090326932327697,0.0,1.3138620392411893e-06
1.6399999999999302,p1_m1,0.0,-0.07654670208672666,-0.0756247178833285,0.0,1.3138620392411893e-06
1.6399999999999302,p1_m2,-4.0,-3.9923871548073864,-4.028896533570158,-2.0496155357479395e-05,1.3138620392411893e-06
1.6399999999999302,p1_m3,0.0,-0.013666342439044648,-0.012131264949007592,0.0,1.3138620392411893e-06
1.6399999999999302,p2_m0,0.0,0.0582753142180811,0.06321973732421339,0.0,1.3138620392411893e-06
1.6399999999999302,p2_m1,0.0,-0.09584779003020906,-0.09588445032452826,0.0,1.3138620392411893e-06
1.6399999999999302,p2_m2,0.0,0.06722822150208879,0.07198737368588252,0.0,1.3138620392411893e-06
1.6399999999999302,p2_m3,0.0,0.009732156969137372,0.007193667899797033,0.0,1.3138620392411893e-06
1.6399999999999302,p3_m0,0.0,-0.08625570250343581,-0.08629297747594235,0.0,1.3138620392411893e-06
1.6399999999999302,p3_m1,0.0,0.07214215683522036,0.0758445363155986,0.0,1.3138620392411893e-06
1.6399999999999302,p3_m2,0.0,-0.09507694875902568,-0.09951377697244655,0.0,1.3138620392411893e-06
1.6399999999999302,p3_m3,0.0,0.13065164324791348,0.1373458001462064,0.0,1.3138620392411893e-06
1.649999999999929,p0_m0,8.0,4.837708379383151,4.3233577585082825,0.008259479348346668,1.853258477453571e-06
1.649999999999929,p0_m1,8.0,3.502496317748211,3.150437185628452,0.012933017069294037,1.853258477453571e-06
1.649999999999929,p0_m2,0.0,-0.1446838489815672,-0.14460102484252027,0.0,1.853258477453571e-06
1.649999999999929,p0_m3,0.0,0.09212002861419102,0.09074362149837059,0.0,1.853258477453571e-06
1.649999999999929,p1_m0,0.0,0.0750076056574405,0.07193296933048095,0.0,1.853258477453571e-06
1.649999999999929,p1_m1,0.0,-0.06932737120157581,-0.06767237589451273,0.0,1.853258477453571e-06
1.649999999999929,p1_m2,-4.0,-2.3956860966555307,-2.1584094374545817,-0.004223910216081556,1.853258477453571e-06
1.649999999999929,p1_m3,0.0,-0.0032225487030096956,0.000643274832743651,0.0,1.853258477453571e-06
1.649999999999929,p2_m0,0.0,0.08549337193467563,0.08534066257194689,0.0,1.853258477453571e-06
1.649999999999929,p2_m1,0.0,-0.09800289824669925,-0.10082664886226234,0.0,1.853258477453571e-06
1.649999999999929,p2_m2,0.0,0.07880065103205239,0.08208774312577587,0.0,1.853258477453571e-06
1.649999999999929,p2_m3,0.0,-0.008049033962857433,-0.006409785383257867,0.0,1.853258477453571e-06
1.649999999999929,p3_m0,0.0,-0.0918631234134908,-0.09048298262734361,0.0,1.853258477453571e-06
1.649999999999929,p3_m1,0.0,0.11370691707680723,0.11653849553038803,0.0,1.853258477453571e-06
1.649999999999929,p3_m2,0.0,-0.12383663191605425,-0.12673333602316367,0.0,1.853258477453571e-06
